# xp yp zp phi
# 1 21 21 21
3.000000000000000444e-01 7.500000000000000000e-01 5.500000000000000444e-01 7.876117607020468592e-01
3.500000000000000333e-01 7.500000000000000000e-01 5.500000000000000444e-01 7.812383422209838724e-01
4.000000000000000222e-01 7.500000000000000000e-01 5.500000000000000444e-01 7.739484574899708758e-01
4.500000000000000111e-01 7.500000000000000000e-01 5.500000000000000444e-01 7.657687865813772587e-01
5.000000000000000000e-01 7.500000000000000000e-01 5.500000000000000444e-01 7.567290618346933506e-01
5.500000000000000444e-01 7.500000000000000000e-01 5.500000000000000444e-01 7.468618878747260714e-01
6.000000000000000888e-01 7.500000000000000000e-01 5.500000000000000444e-01 7.362025458114003218e-01
6.500000000000000222e-01 7.500000000000000000e-01 5.500000000000000444e-01 7.247887832656346729e-01
7.000000000000000666e-01 7.500000000000000000e-01 5.500000000000000444e-01 7.126605919683960400e-01
7.500000000000000000e-01 7.500000000000000000e-01 5.500000000000000444e-01 6.998599747640282809e-01
8.000000000000000444e-01 7.500000000000000000e-01 5.500000000000000444e-01 6.864307039135754129e-01
8.500000000000000888e-01 7.500000000000000000e-01 5.500000000000000444e-01 6.724180726386898010e-01
9.000000000000000222e-01 7.500000000000000000e-01 5.500000000000000444e-01 6.578686418716028772e-01
9.500000000000000666e-01 7.500000000000000000e-01 5.500000000000000444e-01 6.428299841816539351e-01
1.000000000000000000e+00 7.500000000000000000e-01 5.500000000000000444e-01 6.273504268342975365e-01
0.000000000000000000e+00 8.000000000000000444e-01 5.500000000000000444e-01 7.900768972239232690e-01
5.000000000000000278e-02 8.000000000000000444e-01 5.500000000000000444e-01 7.895832534429090277e-01
1.000000000000000056e-01 8.000000000000000444e-01 5.500000000000000444e-01 7.881041719149606273e-01
1.500000000000000222e-01 8.000000000000000444e-01 5.500000000000000444e-01 7.856451905372529021e-01
2.000000000000000111e-01 8.000000000000000444e-01 5.500000000000000444e-01 7.822155007456037534e-01
2.500000000000000000e-01 8.000000000000000444e-01 5.500000000000000444e-01 7.778278902772406411e-01
3.000000000000000444e-01 8.000000000000000444e-01 5.500000000000000444e-01 7.724986637385633514e-01
3.500000000000000333e-01 8.000000000000000444e-01 5.500000000000000444e-01 7.662475416683707241e-01
4.000000000000000222e-01 8.000000000000000444e-01 5.500000000000000444e-01 7.590975389709808674e-01
4.500000000000000111e-01 8.000000000000000444e-01 5.500000000000000444e-01 7.510748237678996908e-01
5.000000000000000000e-01 8.000000000000000444e-01 5.500000000000000444e-01 7.422085578792935179e-01
5.500000000000000444e-01 8.000000000000000444e-01 5.500000000000000444e-01 7.325307202957657138e-01
6.000000000000000888e-01 8.000000000000000444e-01 5.500000000000000444e-01 7.220759151352744709e-01
6.500000000000000222e-01 8.000000000000000444e-01 5.500000000000000444e-01 7.108811656980973392e-01
7.000000000000000666e-01 8.000000000000000444e-01 5.500000000000000444e-01 6.989856963334306617e-01
7.500000000000000000e-01 8.000000000000000444e-01 5.500000000000000444e-01 6.864307039135754129e-01
8.000000000000000444e-01 8.000000000000000444e-01 5.500000000000000444e-01 6.732591207750618922e-01
8.500000000000000888e-01 8.000000000000000444e-01 5.500000000000000444e-01 6.595153710300585281e-01
9.000000000000000222e-01 8.000000000000000444e-01 5.500000000000000444e-01 6.452451221758349620e-01
9.500000000000000666e-01 8.000000000000000444e-01 5.500000000000000444e-01 6.304950339349585375e-01
1.000000000000000000e+00 8.000000000000000444e-01 5.500000000000000444e-01 6.153125062446173077e-01
0.000000000000000000e+00 8.500000000000000888e-01 5.500000000000000444e-01 7.739484574899708758e-01
5.000000000000000278e-02 8.500000000000000888e-01 5.500000000000000444e-01 7.734648908343606521e-01
1.000000000000000056e-01 8.500000000000000888e-01 5.500000000000000444e-01 7.720160029209439667e-01
1.500000000000000222e-01 8.500000000000000888e-01 5.500000000000000444e-01 7.696072185975946223e-01
2.000000000000000111e-01 8.500000000000000888e-01 5.500000000000000444e-01 7.662475416683707241e-01
2.500000000000000000e-01 8.500000000000000888e-01 5.500000000000000444e-01 7.619494988247081935e-01
3.000000000000000444e-01 8.500000000000000888e-01 5.500000000000000444e-01 7.567290618346933506e-01
3.500000000000000333e-01 8.500000000000000888e-01 5.500000000000000444e-01 7.506055486667897458e-01
4.000000000000000222e-01 8.500000000000000888e-01 5.500000000000000444e-01 7.436015044045948263e-01
4.500000000000000111e-01 8.500000000000000888e-01 5.500000000000000444e-01 7.357425629798765021e-01
5.000000000000000000e-01 8.500000000000000888e-01 5.500000000000000444e-01 7.270572909104187076e-01
5.500000000000000444e-01 8.500000000000000888e-01 5.500000000000000444e-01 7.175770143754033326e-01
6.000000000000000888e-01 8.500000000000000888e-01 5.500000000000000444e-01 7.073356310926478541e-01
6.500000000000000222e-01 8.500000000000000888e-01 5.500000000000000444e-01 6.963694085776838127e-01
7.000000000000000666e-01 8.500000000000000888e-01 5.500000000000000444e-01 6.847167704632779461e-01
7.500000000000000000e-01 8.500000000000000888e-01 5.500000000000000444e-01 6.724180726386898010e-01
8.000000000000000444e-01 8.500000000000000888e-01 5.500000000000000444e-01 6.595153710300585281e-01
8.500000000000000888e-01 8.500000000000000888e-01 5.500000000000000444e-01 6.460521828864128624e-01
9.000000000000000222e-01 8.500000000000000888e-01 5.500000000000000444e-01 6.320732434597178262e-01
9.500000000000000666e-01 8.500000000000000888e-01 5.500000000000000444e-01 6.176242599721880611e-01
1.000000000000000000e+00 8.500000000000000888e-01 5.500000000000000444e-01 6.027516647500952285e-01
0.000000000000000000e+00 9.000000000000000222e-01 5.500000000000000444e-01 7.572021653277811737e-01
5.000000000000000278e-02 9.000000000000000222e-01 5.500000000000000444e-01 7.567290618346933506e-01
1.000000000000000056e-01 9.000000000000000222e-01 5.500000000000000444e-01 7.553115242005795649e-01
1.500000000000000222e-01 9.000000000000000222e-01 5.500000000000000444e-01 7.529548598932909176e-01
2.000000000000000111e-01 9.000000000000000222e-01 5.500000000000000444e-01 7.496678778972798440e-01
2.500000000000000000e-01 9.000000000000000222e-01 5.500000000000000444e-01 7.454628338579807334e-01
3.000000000000000444e-01 9.000000000000000222e-01 5.500000000000000444e-01 7.403553539547111928e-01
3.500000000000000333e-01 9.000000000000000222e-01 5.500000000000000444e-01 7.343643381638310652e-01
4.000000000000000222e-01 9.000000000000000222e-01 5.500000000000000444e-01 7.275118437502035018e-01
4.500000000000000111e-01 9.000000000000000222e-01 5.500000000000000444e-01 7.198229499919805985e-01
5.000000000000000000e-01 9.000000000000000222e-01 5.500000000000000444e-01 7.113256052995667877e-01
5.500000000000000444e-01 9.000000000000000222e-01 5.500000000000000444e-01 7.020504580326535349e-01
6.000000000000000888e-01 9.000000000000000222e-01 5.500000000000000444e-01 6.920306724479594607e-01
6.500000000000000222e-01 9.000000000000000222e-01 5.500000000000000444e-01 6.813017313234729366e-01
7.000000000000000666e-01 9.000000000000000222e-01 5.500000000000000444e-01 6.699012269014797960e-01
7.500000000000000000e-01 9.000000000000000222e-01 5.500000000000000444e-01 6.578686418716028772e-01
8.000000000000000444e-01 9.000000000000000222e-01 5.500000000000000444e-01 6.452451221758349620e-01
8.500000000000000888e-01 9.000000000000000222e-01 5.500000000000000444e-01 6.320732434597178262e-01
9.000000000000000222e-01 9.000000000000000222e-01 5.500000000000000444e-01 6.183967730172187371e-01
9.500000000000000666e-01 9.000000000000000222e-01 5.500000000000000444e-01 6.042604290815701829e-01
1.000000000000000000e+00 9.000000000000000222e-01 5.500000000000000444e-01 5.897096393006393544e-01
0.000000000000000000e+00 9.500000000000000666e-01 5.500000000000000444e-01 7.398927764290241793e-01
5.000000000000000278e-02 9.500000000000000666e-01 5.500000000000000444e-01 7.394304879239623762e-01
1.000000000000000056e-01 9.500000000000000666e-01 5.500000000000000444e-01 7.380453547272775028e-01
1.500000000000000222e-01 9.500000000000000666e-01 5.500000000000000444e-01 7.357425629798765021e-01
2.000000000000000111e-01 9.500000000000000666e-01 5.500000000000000444e-01 7.325307202957657138e-01
2.500000000000000000e-01 9.500000000000000666e-01 5.500000000000000444e-01 7.284218021604135229e-01
3.000000000000000444e-01 9.500000000000000666e-01 5.500000000000000444e-01 7.234310775438910213e-01
3.500000000000000333e-01 9.500000000000000666e-01 5.500000000000000444e-01 7.175770143754033326e-01
4.000000000000000222e-01 9.500000000000000666e-01 5.500000000000000444e-01 7.108811656980974503e-01
4.500000000000000111e-01 9.500000000000000666e-01 5.500000000000000444e-01 7.033680374861929208e-01
5.000000000000000000e-01 9.500000000000000666e-01 5.500000000000000444e-01 6.950649392587558983e-01
5.500000000000000444e-01 9.500000000000000666e-01 5.500000000000000444e-01 6.860018187641997445e-01
6.000000000000000888e-01 9.500000000000000666e-01 5.500000000000000444e-01 6.762110821353979340e-01
6.500000000000000222e-01 9.500000000000000666e-01 5.500000000000000444e-01 6.657274010258708019e-01
7.000000000000000666e-01 9.500000000000000666e-01 5.500000000000000444e-01 6.545875083317863607e-01
7.500000000000000000e-01 9.500000000000000666e-01 5.500000000000000444e-01 6.428299841816539351e-01
8.000000000000000444e-01 9.500000000000000666e-01 5.500000000000000444e-01 6.304950339349585375e-01
8.500000000000000888e-01 9.500000000000000666e-01 5.500000000000000444e-01 6.176242599721880611e-01
9.000000000000000222e-01 9.500000000000000666e-01 5.500000000000000444e-01 6.042604290815701829e-01
9.500000000000000666e-01 9.500000000000000666e-01 5.500000000000000444e-01 5.904472372524435242e-01
1.000000000000000000e+00 9.500000000000000666e-01 5.500000000000000444e-01 5.762290736717998740e-01
0.000000000000000000e+00 1.000000000000000000e+00 5.500000000000000444e-01 7.220759151352745819e-01
5.000000000000000278e-02 1.000000000000000000e+00 5.500000000000000444e-01 7.216247586893904664e-01
1.000000000000000056e-01 1.000000000000000000e+00 5.500000000000000444e-01 7.202729799554398182e-01
1.500000000000000222e-01 1.000000000000000000e+00 5.500000000000000444e-01 7.180256401903514218e-01
2.000000000000000111e-01 1.000000000000000000e+00 5.500000000000000444e-01 7.148911397339569040e-01
2.500000000000000000e-01 1.000000000000000000e+00 5.500000000000000444e-01 7.108811656980974503e-01
3.000000000000000444e-01 1.000000000000000000e+00 5.500000000000000444e-01 7.060106193710251610e-01
3.500000000000000333e-01 1.000000000000000000e+00 5.500000000000000444e-01 7.002975239681389352e-01
4.000000000000000222e-01 1.000000000000000000e+00 5.500000000000000444e-01 6.937629135282209480e-01
4.500000000000000111e-01 1.000000000000000000e+00 5.500000000000000444e-01 6.864307039135754129e-01
5.000000000000000000e-01 1.000000000000000000e+00 5.500000000000000444e-01 6.783275470210716751e-01
5.500000000000000444e-01 1.000000000000000000e+00 5.500000000000000444e-01 6.694826694474957929e-01
6.000000000000000888e-01 1.000000000000000000e+00 5.500000000000000444e-01 6.599276969753882227e-01
6.500000000000000222e-01 1.000000000000000000e+00 5.500000000000000444e-01 6.496964663534545714e-01
7.000000000000000666e-01 1.000000000000000000e+00 5.500000000000000444e-01 6.388248259376471117e-01
7.500000000000000000e-01 1.000000000000000000e+00 5.500000000000000444e-01 6.273504268342975365e-01
8.000000000000000444e-01 1.000000000000000000e+00 5.500000000000000444e-01 6.153125062446173077e-01
8.500000000000000888e-01 1.000000000000000000e+00 5.500000000000000444e-01 6.027516647500952285e-01
9.000000000000000222e-01 1.000000000000000000e+00 5.500000000000000444e-01 5.897096393006393544e-01
9.500000000000000666e-01 1.000000000000000000e+00 5.500000000000000444e-01 5.762290736717998740e-01
1.000000000000000000e+00 1.000000000000000000e+00 5.500000000000000444e-01 5.623532881443530362e-01
0.000000000000000000e+00 0.000000000000000000e+00 6.000000000000000888e-01 9.139311852712281858e-01
5.000000000000000278e-02 0.000000000000000000e+00 6.000000000000000888e-01 9.133601567454361359e-01
1.000000000000000056e-01 0.000000000000000000e+00 6.000000000000000888e-01 9.116492109644617203e-01
1.500000000000000222e-01 0.000000000000000000e+00 6.000000000000000888e-01 9.088047539590933255e-01
2.000000000000000111e-01 0.000000000000000000e+00 6.000000000000000888e-01 9.048374180359595176e-01
2.500000000000000000e-01 0.000000000000000000e+00 6.000000000000000888e-01 8.997619955676539050e-01
3.000000000000000444e-01 0.000000000000000000e+00 6.000000000000000888e-01 8.935973471085156827e-01
3.500000000000000333e-01 0.000000000000000000e+00 6.000000000000000888e-01 8.863662846347738489e-01
4.000000000000000222e-01 0.000000000000000000e+00 6.000000000000000888e-01 8.780954309205613040e-01
4.500000000000000111e-01 0.000000000000000000e+00 6.000000000000000888e-01 8.688150562628431661e-01
5.000000000000000000e-01 0.000000000000000000e+00 6.000000000000000888e-01 8.585588939563946198e-01
5.500000000000000444e-01 0.000000000000000000e+00 6.000000000000000888e-01 8.473639360926044084e-01
6.000000000000000888e-01 0.000000000000000000e+00 6.000000000000000888e-01 8.352702114112720011e-01
6.500000000000000222e-01 0.000000000000000000e+00 6.000000000000000888e-01 8.223205470711515419e-01
7.000000000000000666e-01 0.000000000000000000e+00 6.000000000000000888e-01 8.085603163214524214e-01
7.500000000000000000e-01 0.000000000000000000e+00 6.000000000000000888e-01 7.940371741517890936e-01
8.000000000000000444e-01 0.000000000000000000e+00 6.000000000000000888e-01 7.788007830714048785e-01
8.500000000000000888e-01 0.000000000000000000e+00 6.000000000000000888e-01 7.629025312193929986e-01
9.000000000000000222e-01 0.000000000000000000e+00 6.000000000000000888e-01 7.463952450358817270e-01
9.500000000000000666e-01 0.000000000000000000e+00 6.000000000000000888e-01 7.293328987298375310e-01
1.000000000000000000e+00 0.000000000000000000e+00 6.000000000000000888e-01 7.117703227626096529e-01
0.000000000000000000e+00 5.000000000000000278e-02 6.000000000000000888e-01 9.133601567454361359e-01
5.000000000000000278e-02 5.000000000000000278e-02 6.000000000000000888e-01 9.127894850009669048e-01
1.000000000000000056e-01 5.000000000000000278e-02 6.000000000000000888e-01 9.110796082270061769e-01
1.500000000000000222e-01 5.000000000000000278e-02 6.000000000000000888e-01 9.082369284518237995e-01
2.000000000000000111e-01 5.000000000000000278e-02 6.000000000000000888e-01 9.042720713389330589e-01
2.500000000000000000e-01 5.000000000000000278e-02 6.000000000000000888e-01 8.991998200185832291e-01
3.000000000000000444e-01 5.000000000000000278e-02 6.000000000000000888e-01 8.930390232609497492e-01
3.500000000000000333e-01 5.000000000000000278e-02 6.000000000000000888e-01 8.858124787892313057e-01
4.000000000000000222e-01 5.000000000000000278e-02 6.000000000000000888e-01 8.775467927435255389e-01
4.500000000000000111e-01 5.000000000000000278e-02 6.000000000000000888e-01 8.682722165077728649e-01
5.000000000000000000e-01 5.000000000000000278e-02 6.000000000000000888e-01 8.580224623000264339e-01
5.500000000000000444e-01 5.000000000000000278e-02 6.000000000000000888e-01 8.468344990988413423e-01
6.000000000000000888e-01 5.000000000000000278e-02 6.000000000000000888e-01 8.347483306338712161e-01
6.500000000000000222e-01 5.000000000000000278e-02 6.000000000000000888e-01 8.218067573052587615e-01
7.000000000000000666e-01 5.000000000000000278e-02 6.000000000000000888e-01 8.080551240127930024e-01
7.500000000000000000e-01 5.000000000000000278e-02 6.000000000000000888e-01 7.935410559710253109e-01
8.000000000000000444e-01 5.000000000000000278e-02 6.000000000000000888e-01 7.783141846598286007e-01
8.500000000000000888e-01 5.000000000000000278e-02 6.000000000000000888e-01 7.624258661107436996e-01
